transaction_date,transaction_id,customer_id,product_name,quantity,revenue,cost,discount_percent,days_to_pay
2025-03-08,TXN-104113,CUST-017,Product N,137,87985.08,66171,10,27
2025-06-27,TXN-104114,CUST-074,Product E,85,11944.85,7820,12,19
2025-09-05,TXN-104115,CUST-023,Product M,31,24032.99,14570,0,7
2026-06-12,TXN-104116,CUST-012,Product F,84,40764.61,23604,10,7
2025-10-30,TXN-104117,CUST-043,Product L,210,23511.05,17850,0,25
2025-12-31,TXN-104118,CUST-042,Product F,105,59518.84,49770,0,12
2025-02-09,TXN-104119,CUST-058,Product D,35,22374.81,15855,0,19
2025-04-01,TXN-104120,CUST-047,Product K,56,28159.99,27832,15,24
2025-11-07,TXN-104121,CUST-031,Product K,165,43791.59,33495,15,28
2025-11-09,TXN-104122,CUST-077,Product F,160,29340.46,16160,0,23
2025-04-11,TXN-104123,CUST-035,Product C,213,106262.19,75402,25,15
2025-06-06,TXN-104124,CUST-014,Product A,218,55779.46,42946,25,5
2026-03-06,TXN-104125,CUST-012,Product B,200,81334.72,73600,25,5
2025-03-02,TXN-104126,CUST-018,Product O,274,113641.09,100010,10,30
2025-05-07,TXN-104127,CUST-017,Product G,279,37617.41,31248,20,9
2025-03-27,TXN-104128,CUST-022,Product K,260,95116.01,57720,15,25
2026-01-26,TXN-104129,CUST-004,Product N,296,191132.24,129648,0,51
2025-07-18,TXN-104130,CUST-001,Product K,143,68822.54,42042,0,35
2025-12-20,TXN-104131,CUST-064,Product J,122,20410.67,13542,12,9
2025-05-16,TXN-104132,CUST-019,Product I,238,27040.64,15470,0,5
2025-02-17,TXN-104133,CUST-079,Product K,242,138435.36,114224,12,20
2025-05-12,TXN-104134,CUST-019,Product E,102,51013.51,33048,0,24
2025-12-25,TXN-104135,CUST-043,Product B,156,43064.87,32916,0,26
2026-06-09,TXN-104136,CUST-052,Product O,16,9959.1,6416,20,5
2026-01-25,TXN-104137,CUST-034,Product A,152,57478.75,48944,0,5
2026-03-05,TXN-104138,CUST-034,Product M,188,102476.36,88924,18,19
2026-02-13,TXN-104139,CUST-033,Product L,179,19220.87,10919,0,7
2026-05-30,TXN-104140,CUST-027,Product L,263,75209.89,54967,10,6
2025-04-07,TXN-104141,CUST-056,Product O,204,62841.78,42432,12,30
2025-05-18,TXN-104142,CUST-066,Product D,268,109616.54,87368,20,19
2026-01-26,TXN-104143,CUST-080,Product F,222,130889.26,87912,25,12
2025-03-17,TXN-104144,CUST-017,Product D,204,128464.37,76908,15,9
2025-01-24,TXN-104145,CUST-072,Product O,50,7820.94,4500,5,17
2025-01-10,TXN-104146,CUST-058,Product O,148,70708.56,42328,10,7
2025-01-16,TXN-104147,CUST-033,Product D,265,16869.48,12720,0,21
2025-11-27,TXN-104148,CUST-038,Product L,130,41104.84,42380,25,14
2025-03-17,TXN-104149,CUST-007,Product J,67,13315.93,11524,25,46
2025-08-27,TXN-104150,CUST-046,Product E,230,29463.15,24150,25,7
2026-02-23,TXN-104151,CUST-043,Product H,115,37916.48,42205,25,28
2025-08-15,TXN-104152,CUST-033,Product C,206,55659.97,60152,20,21
2026-06-14,TXN-104153,CUST-049,Product G,275,184738.83,116325,12,27
2025-06-02,TXN-104154,CUST-024,Product J,90,29682.65,20520,20,10
2026-06-23,TXN-104155,CUST-015,Product O,89,58175.7,36223,0,21
2025-08-12,TXN-104156,CUST-066,Product C,130,33903.44,30030,15,21
2025-12-18,TXN-104157,CUST-063,Product G,279,137112.71,114948,15,18
2026-05-23,TXN-104158,CUST-042,Product I,14,8678.47,4928,10,30
2025-08-13,TXN-104159,CUST-074,Product H,142,72011.48,58930,12,20
2025-12-09,TXN-104160,CUST-011,Product C,45,9819.71,7110,5,20
2025-11-27,TXN-104161,CUST-077,Product O,181,113007.12,70590,12,25
2025-06-12,TXN-104162,CUST-069,Product O,262,157595.36,104276,10,27
2026-04-14,TXN-104163,CUST-068,Product E,49,20773.01,19159,10,17
2025-06-10,TXN-104164,CUST-079,Product G,232,85442.54,47560,0,24
2026-05-20,TXN-104165,CUST-053,Product G,136,28848.45,28696,25,16
2025-11-22,TXN-104166,CUST-015,Product B,188,125625.2,82344,10,24
2026-02-17,TXN-104167,CUST-007,Product H,276,144461.84,95496,0,53
2025-07-31,TXN-104168,CUST-051,Product F,263,157328.9,120454,0,30
2025-07-16,TXN-104169,CUST-074,Product N,24,3146.23,1992,12,20
2025-06-08,TXN-104170,CUST-070,Product C,148,19092.07,16872,10,30
2025-08-09,TXN-104171,CUST-007,Product E,90,30253.35,25650,20,53
2026-06-17,TXN-104172,CUST-011,Product M,135,60595.35,35505,0,30
2026-06-03,TXN-104173,CUST-039,Product A,145,11058.83,6380,5,22
2025-01-06,TXN-104174,CUST-048,Product B,175,107747.34,84875,5,30
2026-06-24,TXN-104175,CUST-042,Product G,209,121316.86,88198,12,13
2025-10-07,TXN-104176,CUST-051,Product G,13,3814.08,2808,0,6
2026-03-24,TXN-104177,CUST-018,Product H,141,93617.02,59502,15,20
2025-05-20,TXN-104178,CUST-080,Product A,175,88293.37,74025,10,23
2025-03-06,TXN-104179,CUST-053,Product B,83,47128.81,33449,12,19
2025-06-07,TXN-104180,CUST-011,Product M,261,104828.95,58986,0,16
2025-11-25,TXN-104181,CUST-064,Product L,116,51234.87,37700,0,19
2025-12-15,TXN-104182,CUST-050,Product N,168,68377.78,53928,0,10
2026-03-03,TXN-104183,CUST-066,Product E,116,48778.22,40600,18,13
2025-10-23,TXN-104184,CUST-003,Product L,207,9732.08,8487,25,50
2025-12-18,TXN-104185,CUST-078,Product B,293,189600.23,116028,0,21
2025-03-08,TXN-104186,CUST-074,Product H,252,85267.57,58212,0,26
2025-10-11,TXN-104187,CUST-044,Product E,54,33977.61,24084,0,11
2025-04-13,TXN-104188,CUST-032,Product G,146,67144.52,52122,20,21
2025-12-11,TXN-104189,CUST-056,Product K,297,95201.46,84051,18,16
2026-01-24,TXN-104190,CUST-003,Product M,168,89084.42,56784,18,46
2025-11-30,TXN-104191,CUST-040,Product E,139,89635.13,51708,5,12
2026-03-19,TXN-104192,CUST-053,Product I,246,127689.49,92496,12,30
2025-06-28,TXN-104193,CUST-007,Product C,6,3434.6,2784,25,50
2026-02-19,TXN-104194,CUST-027,Product L,128,40774.45,24576,12,16
2026-04-20,TXN-104195,CUST-016,Product H,68,7694.19,4488,0,15
2025-09-16,TXN-104196,CUST-079,Product H,237,137359.18,113523,10,13
2025-09-04,TXN-104197,CUST-069,Product K,41,32354.37,18819,10,20
2025-05-17,TXN-104198,CUST-044,Product C,185,52008.41,41995,20,17
2025-09-18,TXN-104199,CUST-040,Product B,119,28947.98,25585,18,8
2026-02-07,TXN-104200,CUST-028,Product I,173,117783.7,84424,18,24
2025-11-18,TXN-104201,CUST-048,Product C,126,67745.85,60480,12,16
2025-01-19,TXN-104202,CUST-063,Product N,181,83734.8,52128,10,16
2026-05-29,TXN-104203,CUST-034,Product B,214,50018.73,52644,20,25
2025-05-01,TXN-104204,CUST-039,Product M,104,31924.69,26000,5,19
2025-01-02,TXN-104205,CUST-076,Product E,14,4090.58,3892,15,19
2025-04-09,TXN-104206,CUST-038,Product E,257,154017.12,98174,5,8
2025-12-24,TXN-104207,CUST-067,Product L,168,80263.83,55776,0,27
2025-08-10,TXN-104208,CUST-005,Product H,150,51518.22,34500,15,38
2026-04-18,TXN-104209,CUST-003,Product A,102,66267.67,35802,0,37
2026-04-17,TXN-104210,CUST-057,Product F,20,14095.47,7540,0,28
2025-02-06,TXN-104211,CUST-074,Product G,240,131052.17,79920,10,6
2026-05-16,TXN-104212,CUST-041,Product I,226,119290.84,89948,20,15
2025-04-11,TXN-104213,CUST-075,Product G,84,12680.22,8064,12,30
2025-08-31,TXN-104214,CUST-055,Product K,286,169684.52,124124,25,19
2026-02-16,TXN-104215,CUST-063,Product K,132,49330.53,29040,15,12
2026-01-12,TXN-104216,CUST-006,Product O,187,101607.83,74800,15,50
2025-03-01,TXN-104217,CUST-035,Product H,70,11519.08,7560,5,29
2025-03-29,TXN-104218,CUST-025,Product D,123,79902.99,55350,0,24
2025-01-08,TXN-104219,CUST-040,Product B,144,19251.54,19728,18,10
2026-05-20,TXN-104220,CUST-029,Product K,163,65855.22,57702,15,15
2026-05-07,TXN-104221,CUST-035,Product L,295,112947.13,74045,0,21
2025-01-23,TXN-104222,CUST-030,Product D,10,3719.93,3800,18,30
2026-01-08,TXN-104223,CUST-050,Product M,228,156791.18,107388,0,5
2026-06-10,TXN-104224,CUST-031,Product C,180,39509.35,23760,15,28
2026-04-28,TXN-104225,CUST-019,Product M,140,101959.28,56280,0,21
2026-06-20,TXN-104226,CUST-017,Product G,224,93741.55,75712,0,11
2025-06-20,TXN-104227,CUST-021,Product B,140,75798.61,50400,12,30
2026-01-22,TXN-104228,CUST-073,Product B,60,25479.46,20340,20,30
2025-05-31,TXN-104229,CUST-051,Product N,175,119834.65,79450,10,29
2025-11-23,TXN-104230,CUST-048,Product H,140,72575.58,50680,15,27
2025-08-08,TXN-104231,CUST-037,Product C,196,127331.76,76636,10,7
2025-04-23,TXN-104232,CUST-044,Product I,54,34964.13,24192,20,7
2025-08-07,TXN-104233,CUST-044,Product G,235,50641.51,31960,0,9
2025-03-01,TXN-104234,CUST-013,Product D,287,180418.82,132594,20,27
2025-08-10,TXN-104235,CUST-069,Product H,224,95097.66,67648,0,29
2025-10-14,TXN-104236,CUST-022,Product N,259,28765.25,20979,0,5
2025-03-18,TXN-104237,CUST-035,Product E,272,51760.81,44608,12,6
2025-04-10,TXN-104238,CUST-050,Product B,99,32363.29,26334,5,5
2025-07-20,TXN-104239,CUST-038,Product A,265,122187.12,75790,15,19
2026-05-10,TXN-104240,CUST-056,Product A,298,21911.87,13410,18,8
2025-08-31,TXN-104241,CUST-048,Product M,243,54045.27,56619,25,5
2026-05-10,TXN-104242,CUST-024,Product G,252,156394.73,98784,15,8
2026-05-26,TXN-104243,CUST-051,Product C,26,6176.18,4784,20,22
2025-02-20,TXN-104244,CUST-029,Product K,158,17179.95,14536,25,6
2025-08-20,TXN-104245,CUST-052,Product O,87,34041.14,20706,12,13
2026-03-16,TXN-104246,CUST-052,Product H,157,24617.19,14915,0,6
2025-11-27,TXN-104247,CUST-033,Product L,123,63466.49,43173,15,30
2025-02-03,TXN-104248,CUST-017,Product J,254,98381.21,93980,10,15
2025-04-28,TXN-104249,CUST-009,Product L,235,87401.39,91415,20,58
2026-01-18,TXN-104250,CUST-019,Product I,298,28412.16,27118,20,23
2026-02-05,TXN-104251,CUST-043,Product H,10,3824.48,2760,0,12
2025-03-10,TXN-104252,CUST-044,Product J,132,92572.02,48312,0,10
2026-02-16,TXN-104253,CUST-074,Product M,6,734.85,666,15,28
2025-01-26,TXN-104254,CUST-066,Product I,266,95538.52,72618,10,5
2025-05-25,TXN-104255,CUST-070,Product N,123,27575.05,17343,12,12
2026-05-31,TXN-104256,CUST-011,Product N,157,28112.88,21666,25,5
2026-02-23,TXN-104257,CUST-011,Product F,234,63468.28,37908,12,20
2025-11-15,TXN-104258,CUST-016,Product F,134,44999.79,31222,12,5
2025-06-16,TXN-104259,CUST-020,Product L,46,10674.5,8970,0,22
2025-09-08,TXN-104260,CUST-075,Product D,49,18621.73,16268,20,27
2026-05-09,TXN-104261,CUST-059,Product J,11,1803.31,1672,25,8
2026-05-20,TXN-104262,CUST-025,Product O,257,39104.05,20817,0,6
2025-12-20,TXN-104263,CUST-039,Product G,261,101928.05,70731,25,7
2025-05-13,TXN-104264,CUST-033,Product E,200,10213.52,8400,15,22
2025-08-26,TXN-104265,CUST-058,Product M,289,133580.92,98838,5,17
2025-09-23,TXN-104266,CUST-059,Product B,290,120644.12,78880,15,19
2026-03-23,TXN-104267,CUST-040,Product N,36,2226.51,1584,5,15
2026-04-11,TXN-104268,CUST-031,Product K,124,58332.76,58404,18,6
2025-08-22,TXN-104269,CUST-058,Product D,95,23219.37,16625,15,15
2026-05-27,TXN-104270,CUST-039,Product O,140,97523.1,67760,0,22
2025-10-15,TXN-104271,CUST-057,Product O,278,142222.31,133162,10,28
2025-08-11,TXN-104272,CUST-050,Product N,64,21938.67,20288,12,5
2025-12-16,TXN-104273,CUST-077,Product N,153,24090.26,18819,18,29
2026-01-04,TXN-104274,CUST-014,Product N,158,110857.58,71258,0,8
2025-02-22,TXN-104275,CUST-047,Product H,299,102561.61,84318,18,14
2025-12-26,TXN-104276,CUST-059,Product G,179,47330.74,49404,25,9
2025-06-20,TXN-104277,CUST-035,Product G,300,54394.72,44100,12,26
2025-01-26,TXN-104278,CUST-034,Product M,109,33953.5,36624,20,26
2026-01-25,TXN-104279,CUST-049,Product I,183,98045.58,76677,15,28
2025-07-06,TXN-104280,CUST-053,Product O,213,21053.48,15762,0,30
2026-05-03,TXN-104281,CUST-057,Product A,231,142084.66,113652,18,24
2026-01-19,TXN-104282,CUST-073,Product H,25,13659.59,10675,25,18
2025-05-28,TXN-104283,CUST-057,Product G,119,54164.29,34986,0,7
2025-03-29,TXN-104284,CUST-016,Product A,229,116663.24,98012,12,9
2026-03-06,TXN-104285,CUST-070,Product C,100,58606.01,37800,15,25
2025-06-21,TXN-104286,CUST-007,Product E,108,16999.55,13284,5,60
2025-05-27,TXN-104287,CUST-052,Product D,122,28616.43,20618,0,27
2025-01-29,TXN-104288,CUST-030,Product N,198,116503.64,65142,10,26
2025-01-03,TXN-104289,CUST-057,Product G,181,75315.8,67875,12,22
2026-02-06,TXN-104290,CUST-065,Product F,76,37069.27,26296,0,15
2025-09-06,TXN-104291,CUST-033,Product H,29,2656.68,1624,10,21
2025-12-11,TXN-104292,CUST-032,Product E,277,125944.47,78945,12,8
2025-04-30,TXN-104293,CUST-047,Product J,271,138433.76,119511,0,16
2025-11-15,TXN-104294,CUST-032,Product O,78,39104.3,24258,12,19
2026-02-25,TXN-104295,CUST-062,Product M,159,24845.6,17013,0,22
2026-03-11,TXN-104296,CUST-051,Product I,276,158918.17,101016,20,5
2025-07-04,TXN-104297,CUST-022,Product A,122,82410.44,49898,0,8
2025-09-13,TXN-104298,CUST-080,Product O,43,14500.02,12298,0,27
2025-11-30,TXN-104299,CUST-074,Product I,210,76765.54,52920,25,26
2025-05-15,TXN-104300,CUST-021,Product I,246,105907.4,80934,18,21
2026-05-24,TXN-104301,CUST-073,Product D,44,12182.76,7392,10,16
2026-02-23,TXN-104302,CUST-051,Product C,300,128414.24,137400,25,14
2025-11-04,TXN-104303,CUST-070,Product B,223,13239.2,9812,0,22
2026-06-03,TXN-104304,CUST-006,Product A,246,12052.05,10332,0,40
2026-06-24,TXN-104305,CUST-003,Product H,164,60504.27,34932,0,39
2025-06-13,TXN-104306,CUST-047,Product L,6,711.94,492,18,14
2026-01-11,TXN-104307,CUST-080,Product E,39,10756.13,9477,18,9
2025-03-11,TXN-104308,CUST-041,Product A,142,43221.39,35074,18,25
2025-01-19,TXN-104309,CUST-058,Product M,55,11863.08,12210,25,13
2025-10-10,TXN-104310,CUST-008,Product C,31,7808.75,4867,15,50
2025-12-16,TXN-104311,CUST-074,Product E,282,167021.61,127464,0,16
2026-06-04,TXN-104312,CUST-051,Product H,77,20438.95,12397,5,22
2025-01-11,TXN-104313,CUST-043,Product G,30,14781.34,13410,10,19
2025-06-07,TXN-104314,CUST-069,Product D,73,25152.59,17885,10,15
2026-05-28,TXN-104315,CUST-013,Product L,56,33769.04,19992,0,16
2025-02-15,TXN-104316,CUST-062,Product L,59,22091.31,19411,25,26
2025-05-16,TXN-104317,CUST-006,Product A,71,18854.28,15549,0,38
2025-06-08,TXN-104318,CUST-073,Product I,185,26022.75,19240,0,19
2025-01-04,TXN-104319,CUST-062,Product N,142,76611.02,47428,5,23
2025-12-15,TXN-104320,CUST-069,Product I,87,50499.91,29841,12,25
2026-01-16,TXN-104321,CUST-028,Product O,170,82589.31,77350,15,30
2026-03-31,TXN-104322,CUST-060,Product B,149,66704.24,51703,0,15
2026-04-16,TXN-104323,CUST-039,Product E,61,53440.26,27145,0,22
2026-04-24,TXN-104324,CUST-017,Product N,126,54308.34,42588,15,16
2025-03-23,TXN-104325,CUST-039,Product I,284,79520.23,45724,0,25
2026-04-27,TXN-104326,CUST-060,Product L,235,57392.69,37600,15,20
2025-06-25,TXN-104327,CUST-026,Product O,137,31073.47,26304,10,25
2025-12-17,TXN-104328,CUST-064,Product N,160,87625.82,57280,20,10
2026-01-21,TXN-104329,CUST-040,Product F,248,29078.76,23808,15,12
2026-06-15,TXN-104330,CUST-007,Product N,27,12134.79,12609,25,59
2025-08-20,TXN-104331,CUST-017,Product E,278,108228.23,103138,10,14
2026-04-28,TXN-104332,CUST-073,Product J,219,23950.55,14235,0,14
2025-01-10,TXN-104333,CUST-030,Product J,38,13804.33,9652,18,20
2026-03-02,TXN-104334,CUST-018,Product C,152,81833.42,74480,15,9
2026-01-10,TXN-104335,CUST-030,Product E,83,4663.22,4648,25,6
2025-03-28,TXN-104336,CUST-013,Product L,142,111267.13,66030,0,26
2025-12-07,TXN-104337,CUST-059,Product C,243,49211.14,39609,0,10
2025-07-06,TXN-104338,CUST-054,Product G,164,14431.66,11972,12,23
2025-01-14,TXN-104339,CUST-017,Product O,10,3950.56,3640,10,24
2025-08-17,TXN-104340,CUST-058,Product D,173,87600.63,60896,10,30
2025-11-10,TXN-104341,CUST-042,Product C,85,43365.82,28390,5,24
2026-03-04,TXN-104342,CUST-011,Product K,217,109583.69,85715,18,16
2025-09-13,TXN-104343,CUST-021,Product N,15,7322.44,6660,15,28
2025-11-05,TXN-104344,CUST-026,Product H,125,43842.74,30750,0,9
2025-01-17,TXN-104345,CUST-056,Product J,24,18966.54,9600,0,14
2026-04-10,TXN-104346,CUST-039,Product G,39,31545.75,18798,10,9
2026-04-08,TXN-104347,CUST-041,Product I,255,69917.84,42585,12,13
2025-02-23,TXN-104348,CUST-052,Product L,150,33054.51,19500,0,24
2026-05-20,TXN-104349,CUST-056,Product J,78,55949.97,31980,0,19
2026-01-08,TXN-104350,CUST-040,Product M,142,60056.36,47144,5,12
2026-02-14,TXN-104351,CUST-076,Product J,14,3422.09,2534,5,10
2025-12-22,TXN-104352,CUST-043,Product C,267,115357.17,74760,5,19
2025-07-22,TXN-104353,CUST-003,Product D,266,43396.97,23940,5,50
2025-08-27,TXN-104354,CUST-007,Product E,179,47843,29893,5,40
2025-08-24,TXN-104355,CUST-038,Product G,163,27713.44,14833,0,29
2026-05-03,TXN-104356,CUST-048,Product O,134,9231.42,6834,20,11
2026-04-15,TXN-104357,CUST-042,Product C,33,7238.14,5379,0,7
2026-02-14,TXN-104358,CUST-013,Product A,69,18741.95,11523,12,5
2026-05-15,TXN-104359,CUST-069,Product L,50,19527.82,11350,12,20
2025-02-25,TXN-104360,CUST-035,Product M,141,102546.22,51324,0,9
2025-06-05,TXN-104361,CUST-011,Product O,158,50186.47,33812,0,23
2025-06-10,TXN-104362,CUST-030,Product F,195,100436.18,93210,12,21
2025-02-06,TXN-104363,CUST-045,Product H,269,32857.89,20982,5,5
2025-12-24,TXN-104364,CUST-033,Product L,119,63963.44,49147,25,29
2025-03-12,TXN-104365,CUST-041,Product J,245,27641.35,23520,18,16
2026-05-24,TXN-104366,CUST-066,Product B,205,97802.35,53505,0,25
2025-05-15,TXN-104367,CUST-016,Product E,214,34960.69,35310,15,28
2026-02-25,TXN-104368,CUST-047,Product C,43,22650.44,16469,20,27
2026-03-19,TXN-104369,CUST-059,Product D,166,20566.08,17762,0,18
2025-03-16,TXN-104370,CUST-078,Product F,26,5509.14,4888,12,22
2026-01-30,TXN-104371,CUST-058,Product I,188,91557.31,71628,25,19
2025-03-21,TXN-104372,CUST-004,Product E,102,45202.07,39882,15,51
2025-02-13,TXN-104373,CUST-054,Product L,24,2436.77,2280,10,28
2025-04-09,TXN-104374,CUST-063,Product N,30,16609.13,12450,0,21
2026-06-22,TXN-104375,CUST-005,Product I,290,39851.89,26100,5,43
2026-02-05,TXN-104376,CUST-067,Product K,63,23262.86,14931,20,8
2026-02-22,TXN-104377,CUST-012,Product I,247,140269.78,99294,12,21
2025-12-28,TXN-104378,CUST-005,Product O,220,79407.94,75900,12,56
2026-01-26,TXN-104379,CUST-049,Product F,209,145205.97,89452,0,20
2025-06-30,TXN-104380,CUST-063,Product I,22,1575.98,1012,0,10
2025-01-02,TXN-104381,CUST-058,Product L,288,43301.38,27936,10,9
2025-07-17,TXN-104382,CUST-060,Product H,112,37131.96,24640,0,21
2025-08-17,TXN-104383,CUST-078,Product L,19,6766.83,5947,15,19
2026-06-17,TXN-104384,CUST-045,Product M,296,75839.67,68080,10,14
2025-07-29,TXN-104385,CUST-062,Product G,241,123706.46,119536,15,13
2025-02-06,TXN-104386,CUST-058,Product G,199,82992.02,61491,15,16
2025-03-12,TXN-104387,CUST-011,Product N,292,111330.15,61904,0,18
2025-11-08,TXN-104388,CUST-047,Product F,225,15398.62,14175,25,17
2025-08-01,TXN-104389,CUST-057,Product E,132,68616.44,55968,0,11
2025-05-31,TXN-104390,CUST-055,Product A,21,2888.11,2268,12,15
2025-08-08,TXN-104391,CUST-003,Product D,245,144797.96,98000,5,56
2025-07-24,TXN-104392,CUST-014,Product B,198,82507.3,58014,18,23
2025-06-14,TXN-104393,CUST-062,Product N,217,24169.03,20615,20,26
2025-06-07,TXN-104394,CUST-018,Product A,57,8844.96,6441,0,16
2025-10-25,TXN-104395,CUST-038,Product F,169,13219.98,8788,12,23
2025-02-02,TXN-104396,CUST-027,Product I,23,11390.3,8740,20,23
2026-05-23,TXN-104397,CUST-018,Product G,239,50243.52,38479,18,14
2026-01-22,TXN-104398,CUST-032,Product B,205,31922.28,30545,10,21
2025-08-14,TXN-104399,CUST-038,Product M,35,2221.55,1890,0,12
2025-11-17,TXN-104400,CUST-063,Product C,162,112247.74,57672,0,27
2025-10-12,TXN-104401,CUST-041,Product B,229,104794.38,75570,15,13
2026-02-28,TXN-104402,CUST-025,Product M,203,31136.69,23954,18,16
2025-04-13,TXN-104403,CUST-058,Product I,198,30257.92,23760,0,29
2025-12-02,TXN-104404,CUST-032,Product K,211,16551.15,14348,0,6
2025-05-13,TXN-104405,CUST-058,Product D,151,10712.89,8909,18,8
2025-07-08,TXN-104406,CUST-006,Product F,45,18622.71,16965,25,43
2025-04-15,TXN-104407,CUST-002,Product O,269,172207.82,127775,20,45
2025-03-13,TXN-104408,CUST-015,Product G,211,52091.89,54860,20,10
2025-08-11,TXN-104409,CUST-036,Product J,70,29097.04,20230,10,20
2025-02-04,TXN-104410,CUST-011,Product J,290,105990.45,68150,15,15
2025-05-24,TXN-104411,CUST-037,Product H,205,82468.03,72365,20,14
2025-11-07,TXN-104412,CUST-072,Product C,12,1583.4,1368,10,9
2025-09-15,TXN-104413,CUST-032,Product I,283,196540.71,132444,0,19
2025-08-29,TXN-104414,CUST-010,Product H,44,11794.08,8492,5,38
2025-02-02,TXN-104415,CUST-016,Product L,83,25159.03,19422,25,13
2025-05-05,TXN-104416,CUST-050,Product J,132,82578.89,50424,0,7
2025-01-26,TXN-104417,CUST-073,Product E,237,151811.88,104280,20,28
2025-05-08,TXN-104418,CUST-017,Product N,57,32101.56,26049,25,28
2025-11-19,TXN-104419,CUST-039,Product N,198,128427.29,74448,0,28
2026-05-13,TXN-104420,CUST-038,Product G,291,152995,93702,5,7
2025-02-16,TXN-104421,CUST-009,Product D,139,14670.95,11120,5,51
2025-04-17,TXN-104422,CUST-044,Product B,292,131588.09,106288,0,7
2025-08-26,TXN-104423,CUST-001,Product C,166,56733.49,60590,25,44
2025-11-16,TXN-104424,CUST-074,Product H,24,10385.39,7128,0,28
2025-10-09,TXN-104425,CUST-059,Product M,29,22326.48,13137,15,8
2025-10-31,TXN-104426,CUST-003,Product K,262,114687.22,71788,0,41
2025-04-18,TXN-104427,CUST-041,Product E,186,138483.38,79980,10,20
2025-05-09,TXN-104428,CUST-077,Product M,83,26646.83,22742,18,13
2025-02-25,TXN-104429,CUST-034,Product H,142,8264.09,7526,18,13
2026-06-22,TXN-104430,CUST-078,Product H,6,3881.49,2094,5,8
2025-08-23,TXN-104431,CUST-039,Product G,152,14363.89,12920,15,7
2025-01-05,TXN-104432,CUST-058,Product N,202,11048.07,9696,15,16
2025-08-28,TXN-104433,CUST-031,Product B,289,22370.96,18207,15,7
2025-02-07,TXN-104434,CUST-038,Product B,18,8240.94,5634,12,18
2025-04-07,TXN-104435,CUST-037,Product C,169,33103.38,26195,15,5
2025-03-04,TXN-104436,CUST-060,Product E,230,71964.18,43240,15,24
2025-11-04,TXN-104437,CUST-067,Product O,292,92290.64,68036,25,23
2025-10-06,TXN-104438,CUST-032,Product I,134,49247.21,40736,0,17
